track_id,action,pass_success,target_gap_s,relative_speed_kph,drs_available,straight_remaining_m,braking_zone_m,track_overtake_difficulty,ego_tyre_grip_estimate,target_tyre_grip_estimate,target_tyre_uncertainty,laps_remaining,rear_gap_s,rear_drs_risk,cars_within_3s,post_pass_traffic_gap_s,recent_sector_delta_s,action_energy_level
hist_singapore_like,HARVEST,0,0.971,7.66,True,145.9,158.6,0.8,0.684,0.855,0.285,6,3.187,0.0,2,0.304,-0.184,-1
hist_singapore_like,HOLD,0,0.896,-3.92,True,177.1,126.1,0.8,0.774,0.823,0.318,55,1.694,0.0,2,1.874,0.293,0
hist_singapore_like,PARTIAL_DEPLOY,0,0.649,12.51,True,155.2,106.8,0.8,0.663,0.681,0.278,53,0.957,0.362,1,2.917,0.004,1
hist_singapore_like,FULL_DEPLOY,0,1.721,18.76,True,50,104.0,0.8,0.901,0.541,0.448,32,2.455,0.0,6,2.041,-0.1,2
hist_singapore_like,PARTIAL_DEPLOY,0,0.846,6.66,False,144.3,154.9,0.8,0.818,0.631,0.066,3,2.443,0.0,5,2.091,-0.066,1
hist_singapore_like,HARVEST,0,0.678,21.12,False,366.2,118.8,0.8,0.786,0.752,0.185,14,2.901,0.0,3,2.657,-0.236,-1
holdout_jeddah_like,HOLD,0,1.978,6.21,True,491.3,143.8,0.4,0.855,0.904,0.375,6,3.184,0.0,0,2.223,-0.116,0
holdout_jeddah_like,HOLD,1,0.225,10.52,True,452.4,90.3,0.4,0.926,0.884,0.263,3,0.69,0.54,5,2.951,0.038,0
holdout_jeddah_like,PARTIAL_DEPLOY,0,1.133,28.02,False,515.8,156.6,0.4,0.57,0.618,0.138,29,1.518,0.0,0,0.879,-0.046,1
holdout_jeddah_like,HARVEST,0,1.073,23.38,True,595.4,102.3,0.4,0.804,0.734,0.19,49,2.045,0.0,6,1.485,-0.05,-1
holdout_jeddah_like,HARVEST,0,1.756,26.9,True,848.9,97.9,0.4,0.942,0.806,0.429,44,2.751,0.0,1,0.223,-0.016,-1
holdout_jeddah_like,FULL_DEPLOY,1,1.276,5.16,True,435.5,140.2,0.4,0.945,0.836,0.106,28,2.162,0.0,3,2.996,-0.019,2
holdout_jeddah_like,HARVEST,0,0.871,12.0,True,669.8,133.1,0.4,0.898,0.556,0.262,52,3.358,0.0,3,2.795,-0.177,-1
holdout_jeddah_like,PARTIAL_DEPLOY,1,0.147,20.5,True,625.5,159.8,0.4,0.806,0.707,0.211,38,0.64,0.573,3,1.41,-0.354,1
holdout_jeddah_like,HOLD,0,0.95,8.9,False,682.7,106.9,0.4,0.917,0.771,0.407,35,3.389,0.0,0,1.499,-0.012,0
holdout_jeddah_like,HARVEST,0,0.358,6.95,True,495.7,131.8,0.4,0.724,0.939,0.384,25,1.108,0.261,4,2.548,0.164,-1
holdout_jeddah_like,HARVEST,0,0.702,27.35,False,666.0,159.6,0.4,0.594,0.926,0.205,31,1.975,0.0,1,1.801,-0.06,-1
holdout_jeddah_like,PARTIAL_DEPLOY,0,1.748,7.28,True,526.3,138.0,0.4,0.582,0.551,0.441,34,1.557,0.0,0,2.645,-0.038,1
holdout_jeddah_like,HOLD,1,0.598,15.8,False,388.4,165.2,0.4,0.747,0.788,0.447,41,0.892,0.405,0,2.367,-0.031,0
holdout_jeddah_like,HOLD,0,0.746,-4.54,False,534.7,125.2,0.4,0.8,0.722,0.118,49,3.395,0.0,3,2.052,-0.092,0
holdout_jeddah_like,HOLD,0,1.717,9.28,True,691.0,124.6,0.4,0.905,0.506,0.431,41,0.765,0.49,1,2.475,0.175,0
holdout_jeddah_like,FULL_DEPLOY,0,0.364,19.56,False,232.8,122.7,0.4,0.738,0.857,0.304,2,2.471,0.0,2,1.585,0.017,2
holdout_jeddah_like,PARTIAL_DEPLOY,1,0.68,28.11,False,446.6,159.9,0.4,0.748,0.522,0.202,32,2.783,0.0,2,2.009,0.151,1
holdout_jeddah_like,HARVEST,0,0.633,17.94,False,694.8,177.8,0.4,0.815,0.688,0.421,33,0.775,0.483,5,2.643,-0.351,-1
holdout_jeddah_like,HOLD,0,1.357,27.44,False,748.9,166.9,0.4,0.883,0.597,0.441,54,1.119,0.254,2,0.873,-0.096,0
holdout_jeddah_like,PARTIAL_DEPLOY,0,1.097,-4.84,True,590.5,144.8,0.4,0.647,0.848,0.31,50,2.834,0.0,4,0.812,0.073,1
holdout_jeddah_like,FULL_DEPLOY,0,1.994,19.17,False,582.3,155.2,0.4,0.672,0.86,0.194,47,0.208,0.861,1,1.69,0.009,2
holdout_jeddah_like,HARVEST,0,0.97,4.81,False,602.6,158.2,0.4,0.853,0.755,0.329,29,0.873,0.418,5,1.572,0.336,-1
holdout_jeddah_like,PARTIAL_DEPLOY,1,1.367,28.93,True,516.6,128.0,0.4,0.684,0.947,0.094,3,2.4,0.0,5,2.152,-0.018,1
holdout_jeddah_like,HOLD,0,1.923,-1.7,True,564.3,110.4,0.4,0.576,0.909,0.289,50,2.425,0.0,5,2.117,0.15,0
holdout_jeddah_like,PARTIAL_DEPLOY,0,0.457,22.91,False,617.0,149.1,0.4,0.78,0.624,0.398,26,1.317,0.122,3,2.488,0.065,1
holdout_jeddah_like,HOLD,0,1.632,7.04,False,678.9,137.1,0.4,0.748,0.738,0.272,44,1.29,0.14,2,1.158,0.248,0
holdout_jeddah_like,HARVEST,0,1.617,23.83,False,435.5,97.1,0.4,0.816,0.915,0.188,23,1.163,0.225,5,0.816,-0.09,-1
holdout_jeddah_like,HOLD,0,1.0,14.03,True,560.8,131.0,0.4,0.649,0.613,0.088,54,0.577,0.615,0,2.07,0.094,0
holdout_jeddah_like,HOLD,1,1.546,4.01,True,550.7,113.2,0.4,0.597,0.939,0.312,26,0.643,0.571,4,1.94,-0.048,0
holdout_jeddah_like,FULL_DEPLOY,1,0.557,22.65,True,620.9,145.7,0.4,0.684,0.533,0.348,4,1.157,0.229,0,2.194,-0.067,2
holdout_jeddah_like,HOLD,0,1.837,19.64,True,588.0,175.3,0.4,0.931,0.597,0.363,53,2.736,0.0,4,1.686,0.357,0
holdout_jeddah_like,HARVEST,0,1.349,17.76,True,592.4,123.2,0.4,0.876,0.68,0.197,55,2.41,0.0,4,0.692,-0.016,-1
holdout_jeddah_like,FULL_DEPLOY,1,0.787,7.99,True,631.9,99.9,0.4,0.682,0.766,0.349,41,0.98,0.347,0,1.66,0.252,2
holdout_jeddah_like,PARTIAL_DEPLOY,0,0.528,22.84,False,341.3,151.7,0.4,0.892,0.799,0.284,31,0.504,0.664,5,0.5,0.112,1
holdout_jeddah_like,FULL_DEPLOY,0,1.249,8.64,False,520.8,130.7,0.4,0.893,0.729,0.387,10,2.43,0.0,0,2.282,0.062,2
holdout_jeddah_like,HOLD,1,0.398,15.78,True,377.4,141.0,0.4,0.58,0.645,0.137,30,1.58,0.0,3,0.519,0.107,0
holdout_jeddah_like,FULL_DEPLOY,0,1.026,10.47,True,695.4,165.6,0.4,0.582,0.889,0.073,18,1.181,0.213,0,2.465,-0.265,2
holdout_jeddah_like,HOLD,0,1.165,14.42,True,621.4,109.2,0.4,0.926,0.787,0.402,11,2.121,0.0,4,1.319,0.004,0
holdout_jeddah_like,HARVEST,1,0.617,16.16,False,592.2,152.1,0.4,0.822,0.634,0.078,46,2.56,0.0,1,2.409,0.197,-1
holdout_jeddah_like,HOLD,1,1.677,18.28,True,532.5,96.5,0.4,0.899,0.641,0.147,18,1.376,0.083,0,1.727,0.008,0
holdout_jeddah_like,HOLD,0,0.787,3.26,True,455.5,155.8,0.4,0.903,0.802,0.259,47,2.751,0.0,3,0.822,-0.041,0
holdout_jeddah_like,HARVEST,0,1.332,19.55,False,457.1,156.4,0.4,0.79,0.71,0.254,46,1.141,0.239,3,1.4,0.024,-1
holdout_jeddah_like,HARVEST,1,0.588,20.1,False,874.4,131.1,0.4,0.723,0.621,0.196,51,0.194,0.871,5,2.08,-0.092,-1
holdout_jeddah_like,FULL_DEPLOY,1,0.112,8.0,False,437.7,169.4,0.4,0.784,0.536,0.156,42,1.133,0.245,2,2.817,-0.198,2
holdout_jeddah_like,PARTIAL_DEPLOY,0,0.743,23.79,False,381.2,111.3,0.4,0.728,0.808,0.097,49,2.397,0.0,4,1.363,0.068,1
holdout_jeddah_like,FULL_DEPLOY,1,0.302,20.98,False,672.6,124.4,0.4,0.861,0.745,0.426,24,1.336,0.109,1,1.485,0.13,2
holdout_jeddah_like,PARTIAL_DEPLOY,0,1.664,-3.37,False,594.5,154.6,0.4,0.932,0.8,0.435,20,1.11,0.26,3,2.68,0.286,1
holdout_jeddah_like,HARVEST,0,0.664,18.8,True,690.8,131.1,0.4,0.862,0.808,0.12,43,0.448,0.701,1,1.027,0.039,-1
holdout_jeddah_like,FULL_DEPLOY,1,0.494,27.31,True,662.2,118.2,0.4,0.765,0.754,0.287,31,3.252,0.0,1,1.257,0.026,2
holdout_jeddah_like,PARTIAL_DEPLOY,0,1.128,12.02,False,412.0,147.7,0.4,0.711,0.602,0.387,49,1.271,0.153,1,2.291,0.305,1
holdout_jeddah_like,HARVEST,0,1.357,0.87,False,399.5,115.2,0.4,0.567,0.619,0.201,44,0.594,0.604,0,0.429,0.181,-1
holdout_jeddah_like,FULL_DEPLOY,0,0.336,1.74,True,573.5,100.3,0.4,0.829,0.848,0.428,42,0.282,0.812,6,1.545,-0.108,2
holdout_jeddah_like,PARTIAL_DEPLOY,0,1.682,11.7,True,392.0,95.1,0.4,0.614,0.891,0.093,8,0.475,0.683,4,2.59,-0.184,1
holdout_jeddah_like,HARVEST,0,1.15,13.71,True,118.9,174.6,0.4,0.937,0.695,0.247,41,2.823,0.0,6,2.881,-0.055,-1
holdout_jeddah_like,FULL_DEPLOY,1,0.48,-1.71,False,692.3,121.7,0.4,0.877,0.835,0.351,7,1.523,0.0,2,1.905,-0.023,2
holdout_jeddah_like,HARVEST,0,1.191,26.21,True,875.4,152.1,0.4,0.786,0.761,0.284,26,1.903,0.0,1,2.154,0.103,-1
holdout_jeddah_like,FULL_DEPLOY,1,0.246,29.69,True,615.0,100.3,0.4,0.639,0.943,0.128,8,2.828,0.0,1,0.415,-0.296,2
holdout_jeddah_like,HARVEST,0,1.533,-3.41,False,429.6,165.1,0.4,0.647,0.803,0.291,48,1.106,0.263,4,2.374,-0.183,-1
holdout_jeddah_like,HOLD,1,1.392,27.1,True,592.1,166.6,0.4,0.95,0.598,0.303,10,3.197,0.0,6,2.891,-0.101,0
holdout_jeddah_like,HOLD,1,0.713,25.82,True,684.8,156.5,0.4,0.943,0.927,0.152,32,3.05,0.0,1,2.733,0.245,0
holdout_jeddah_like,HOLD,0,0.871,-3.69,False,395.6,113.5,0.4,0.653,0.871,0.339,36,0.956,0.363,1,0.463,0.159,0
holdout_jeddah_like,HARVEST,0,1.8,23.03,False,715.9,136.9,0.4,0.845,0.849,0.299,42,2.096,0.0,5,2.052,-0.229,-1
holdout_jeddah_like,HOLD,1,1.296,27.01,True,755.3,168.0,0.4,0.831,0.707,0.304,13,1.217,0.189,6,2.792,-0.025,0
holdout_jeddah_like,HOLD,1,0.51,16.76,True,637.5,128.6,0.4,0.562,0.812,0.098,43,0.87,0.42,2,2.929,-0.034,0
holdout_jeddah_like,HOLD,0,1.328,20.72,False,722.5,169.2,0.4,0.886,0.603,0.374,27,2.391,0.0,1,0.718,0.154,0
holdout_jeddah_like,HARVEST,0,1.794,-1.5,False,679.3,116.1,0.4,0.617,0.842,0.271,55,1.021,0.319,5,2.959,0.302,-1
holdout_jeddah_like,PARTIAL_DEPLOY,1,0.114,16.03,True,361.4,98.2,0.4,0.817,0.732,0.313,22,1.516,0.0,2,0.223,0.341,1
holdout_jeddah_like,PARTIAL_DEPLOY,0,0.466,13.87,False,433.8,170.8,0.4,0.737,0.644,0.382,9,1.12,0.253,2,2.972,-0.112,1
holdout_jeddah_like,HOLD,0,0.833,-2.34,False,556.6,108.0,0.4,0.703,0.777,0.122,37,2.118,0.0,1,0.299,-0.046,0
holdout_jeddah_like,FULL_DEPLOY,0,0.922,18.24,False,520.1,144.0,0.4,0.86,0.756,0.143,35,1.405,0.063,4,0.9,0.142,2
holdout_jeddah_like,HOLD,0,1.257,-4.43,False,582.6,101.4,0.4,0.811,0.886,0.168,25,1.544,0.0,1,1.635,0.353,0
holdout_jeddah_like,PARTIAL_DEPLOY,0,1.382,13.86,True,692.5,111.4,0.4,0.633,0.667,0.426,48,1.891,0.0,3,2.727,-0.002,1
holdout_jeddah_like,PARTIAL_DEPLOY,0,1.643,1.15,True,413.5,145.8,0.4,0.603,0.648,0.058,18,0.794,0.471,6,2.532,-0.075,1
holdout_jeddah_like,PARTIAL_DEPLOY,0,1.257,25.77,False,485.1,165.9,0.4,0.896,0.612,0.221,39,3.07,0.0,3,0.993,0.068,1
holdout_jeddah_like,FULL_DEPLOY,0,0.869,-3.43,True,609.2,90.4,0.4,0.855,0.859,0.186,9,1.972,0.0,3,0.794,-0.23,2
holdout_jeddah_like,FULL_DEPLOY,0,1.367,13.07,True,671.3,130.5,0.4,0.766,0.761,0.233,27,2.483,0.0,3,2.161,0.026,2
holdout_jeddah_like,FULL_DEPLOY,0,1.21,-2.02,True,492.3,92.4,0.4,0.853,0.859,0.154,46,3.27,0.0,3,0.487,0.03,2
holdout_jeddah_like,PARTIAL_DEPLOY,1,0.1,6.85,True,726.8,135.5,0.4,0.927,0.809,0.204,43,1.095,0.27,4,2.683,-0.055,1
holdout_jeddah_like,PARTIAL_DEPLOY,1,1.26,17.39,True,521.1,177.9,0.4,0.921,0.646,0.414,42,1.239,0.174,3,1.344,-0.004,1
holdout_jeddah_like,PARTIAL_DEPLOY,1,0.691,-0.25,False,294.0,171.1,0.4,0.91,0.858,0.224,31,2.927,0.0,4,1.846,0.29,1
holdout_jeddah_like,HARVEST,0,1.705,6.57,False,504.2,119.1,0.4,0.832,0.721,0.348,49,1.38,0.08,6,1.042,-0.135,-1
holdout_jeddah_like,HOLD,0,1.083,5.06,True,547.4,157.4,0.4,0.894,0.891,0.318,13,1.198,0.201,2,0.818,-0.016,0
holdout_jeddah_like,HOLD,0,0.935,15.23,False,784.8,148.4,0.4,0.551,0.632,0.418,24,0.601,0.599,6,2.73,0.183,0
holdout_jeddah_like,FULL_DEPLOY,1,0.193,2.57,True,559.0,103.2,0.4,0.928,0.836,0.136,20,2.412,0.0,1,1.961,-0.012,2
holdout_jeddah_like,HOLD,0,0.542,13.8,False,612.2,129.6,0.4,0.719,0.715,0.387,4,1.625,0.0,1,2.547,0.115,0
holdout_jeddah_like,FULL_DEPLOY,0,0.977,9.98,False,466.5,170.1,0.4,0.705,0.924,0.228,21,2.469,0.0,4,1.92,0.374,2
holdout_jeddah_like,FULL_DEPLOY,1,0.603,12.35,False,465.7,115.8,0.4,0.646,0.628,0.251,22,0.57,0.62,2,2.576,0.113,2
holdout_jeddah_like,HARVEST,0,1.928,22.44,True,605.3,131.9,0.4,0.773,0.627,0.156,10,0.177,0.882,6,1.544,-0.08,-1
holdout_jeddah_like,PARTIAL_DEPLOY,1,0.479,-1.91,True,449.3,159.9,0.4,0.574,0.765,0.366,42,2.54,0.0,4,2.583,0.025,1
holdout_jeddah_like,PARTIAL_DEPLOY,0,1.479,0.25,False,283.1,155.0,0.4,0.687,0.736,0.433,22,2.326,0.0,3,1.223,-0.069,1
holdout_jeddah_like,HOLD,0,1.889,10.04,True,414.8,158.6,0.4,0.895,0.517,0.237,55,3.498,0.0,5,0.42,-0.406,0
holdout_jeddah_like,PARTIAL_DEPLOY,0,1.666,-2.28,False,591.4,158.9,0.4,0.751,0.766,0.21,21,3.478,0.0,0,1.733,-0.072,1
holdout_jeddah_like,FULL_DEPLOY,0,1.596,4.68,True,501.3,130.4,0.4,0.919,0.73,0.356,27,1.838,0.0,5,0.2,0.158,2
holdout_jeddah_like,FULL_DEPLOY,1,1.14,0.15,False,310.4,156.6,0.4,0.835,0.666,0.187,39,2.093,0.0,0,1.675,-0.118,2
holdout_jeddah_like,HOLD,1,1.414,-4.87,True,500.3,171.7,0.4,0.892,0.642,0.385,44,0.923,0.385,4,1.383,-0.225,0
holdout_jeddah_like,HARVEST,1,0.511,-1.91,True,521.4,92.9,0.4,0.744,0.703,0.147,36,2.109,0.0,0,0.909,-0.025,-1
holdout_jeddah_like,FULL_DEPLOY,1,0.669,5.59,True,627.7,115.4,0.4,0.557,0.904,0.4,11,3.216,0.0,1,2.393,0.252,2
holdout_jeddah_like,HARVEST,0,1.121,21.17,False,562.9,167.3,0.4,0.715,0.917,0.396,31,1.128,0.248,1,0.452,0.055,-1
holdout_jeddah_like,HOLD,1,0.116,7.44,True,510.3,127.7,0.4,0.677,0.867,0.19,40,3.281,0.0,6,1.706,0.478,0
holdout_jeddah_like,PARTIAL_DEPLOY,0,0.753,16.79,False,374.3,162.8,0.4,0.759,0.818,0.321,5,3.217,0.0,4,2.942,-0.176,1
holdout_jeddah_like,HARVEST,0,0.816,7.08,False,572.1,166.8,0.4,0.785,0.64,0.355,37,0.412,0.725,5,2.343,0.132,-1
holdout_jeddah_like,HARVEST,0,1.656,25.32,True,82.0,101.4,0.4,0.793,0.867,0.175,11,0.45,0.7,4,2.654,-0.295,-1
holdout_jeddah_like,HARVEST,0,1.697,20.74,True,670.2,132.5,0.4,0.627,0.541,0.085,47,1.465,0.023,1,0.898,0.067,-1
holdout_jeddah_like,HARVEST,0,1.909,6.23,True,736.6,95.3,0.4,0.673,0.505,0.226,6,2.384,0.0,0,2.702,-0.311,-1
holdout_jeddah_like,PARTIAL_DEPLOY,0,1.361,5.95,True,537.3,111.4,0.4,0.87,0.646,0.405,8,2.762,0.0,5,2.927,-0.313,1
holdout_jeddah_like,PARTIAL_DEPLOY,0,0.748,-3.07,True,510.7,97.4,0.4,0.797,0.83,0.091,27,3.404,0.0,5,2.295,0.195,1
holdout_jeddah_like,HARVEST,1,0.212,21.38,False,495.9,101.9,0.4,0.816,0.56,0.346,26,1.921,0.0,3,2.508,-0.234,-1
holdout_jeddah_like,FULL_DEPLOY,0,0.776,17.33,True,510.9,160.4,0.4,0.884,0.756,0.203,10,0.204,0.864,1,1.968,-0.359,2
holdout_jeddah_like,HARVEST,0,0.121,14.9,True,615.2,174.3,0.4,0.803,0.722,0.354,36,2.233,0.0,0,2.17,-0.27,-1
holdout_jeddah_like,FULL_DEPLOY,0,1.834,4.36,True,581.3,134.4,0.4,0.602,0.862,0.273,8,0.592,0.605,2,0.447,-0.218,2
holdout_jeddah_like,PARTIAL_DEPLOY,0,1.386,12.91,False,403.2,103.3,0.4,0.803,0.732,0.056,25,0.249,0.834,4,0.28,-0.244,1
holdout_jeddah_like,FULL_DEPLOY,0,1.588,24.65,False,276.3,113.7,0.4,0.932,0.68,0.442,22,0.242,0.839,4,0.265,0.195,2
holdout_jeddah_like,PARTIAL_DEPLOY,1,0.928,28.7,True,864.4,119.6,0.4,0.886,0.694,0.104,33,2.0,0.0,4,1.624,0.094,1
holdout_jeddah_like,FULL_DEPLOY,1,1.425,26.9,False,534.1,164.7,0.4,0.58,0.675,0.434,27,2.3,0.0,1,2.561,0.085,2
holdout_jeddah_like,HOLD,1,1.156,-4.68,True,608.7,157.8,0.4,0.911,0.536,0.281,1,0.829,0.447,0,0.78,-0.141,0
holdout_jeddah_like,PARTIAL_DEPLOY,0,1.487,14.6,False,715.4,141.3,0.4,0.673,0.765,0.351,17,1.663,0.0,4,2.247,0.141,1
holdout_jeddah_like,HOLD,0,1.218,25.89,False,462.3,95.1,0.4,0.776,0.828,0.1,47,1.439,0.041,0,2.462,0.075,0
holdout_jeddah_like,FULL_DEPLOY,0,1.686,6.61,False,729.2,103.4,0.4,0.906,0.665,0.315,43,1.918,0.0,1,2.643,0.236,2
holdout_jeddah_like,HARVEST,0,1.544,-1.12,True,552.9,129.3,0.4,0.754,0.654,0.264,20,2.417,0.0,6,1.383,0.137,-1
holdout_jeddah_like,FULL_DEPLOY,1,0.629,23.06,True,431.5,177.6,0.4,0.844,0.759,0.382,31,1.238,0.175,0,0.847,-0.054,2
holdout_jeddah_like,PARTIAL_DEPLOY,0,1.399,19.82,False,646.3,146.0,0.4,0.66,0.819,0.436,6,3.388,0.0,0,2.176,0.199,1
holdout_jeddah_like,HOLD,0,0.914,6.31,True,727.3,157.3,0.4,0.597,0.778,0.247,17,1.238,0.175,2,1.917,-0.108,0
holdout_jeddah_like,FULL_DEPLOY,0,0.69,-1.09,True,394.4,174.2,0.4,0.553,0.864,0.276,14,1.293,0.138,4,2.491,-0.039,2
holdout_jeddah_like,HARVEST,0,0.263,20.77,False,577.1,148.7,0.4,0.612,0.915,0.108,34,1.055,0.297,4,2.417,0.075,-1
holdout_jeddah_like,FULL_DEPLOY,0,0.825,14.37,False,436.1,148.9,0.4,0.57,0.537,0.304,33,3.401,0.0,2,0.223,-0.019,2
holdout_jeddah_like,HARVEST,0,1.693,6.68,True,865.5,157.3,0.4,0.7,0.897,0.21,48,1.752,0.0,2,1.114,-0.058,-1
holdout_jeddah_like,HOLD,0,1.796,-3.57,False,432.2,157.3,0.4,0.946,0.785,0.105,9,0.263,0.825,2,2.298,0.015,0
holdout_jeddah_like,HARVEST,0,0.303,19.18,False,691.9,163.9,0.4,0.69,0.7,0.301,44,0.622,0.585,4,1.22,0.543,-1
holdout_jeddah_like,PARTIAL_DEPLOY,0,1.943,20.29,False,420.0,140.1,0.4,0.894,0.803,0.232,21,1.967,0.0,0,2.76,-0.235,1
holdout_jeddah_like,PARTIAL_DEPLOY,0,0.856,17.45,True,652.1,157.4,0.4,0.551,0.753,0.361,2,2.926,0.0,6,1.162,-0.213,1
holdout_jeddah_like,HARVEST,0,1.254,-2.74,True,490.7,151.0,0.4,0.661,0.543,0.173,50,0.662,0.559,1,2.082,0.084,-1
holdout_jeddah_like,HOLD,0,1.083,17.54,False,601.7,132.8,0.4,0.726,0.695,0.202,21,2.08,0.0,0,1.548,-0.11,0
holdout_jeddah_like,HOLD,1,1.313,5.71,False,396.0,134.3,0.4,0.685,0.685,0.275,10,2.568,0.0,6,1.83,0.094,0
holdout_jeddah_like,FULL_DEPLOY,0,1.899,19.29,True,255.1,100.1,0.4,0.634,0.767,0.237,4,2.358,0.0,0,0.545,-0.076,2
holdout_jeddah_like,HOLD,0,1.556,16.51,True,406.2,149.3,0.4,0.828,0.718,0.119,24,1.692,0.0,4,1.143,-0.316,0
holdout_jeddah_like,FULL_DEPLOY,0,0.687,8.77,True,656.6,148.4,0.4,0.737,0.779,0.176,16,3.026,0.0,4,1.227,-0.177,2
holdout_jeddah_like,PARTIAL_DEPLOY,1,1.023,15.92,False,435.4,148.8,0.4,0.711,0.57,0.409,34,2.73,0.0,2,1.959,0.18,1
holdout_jeddah_like,HOLD,0,1.509,17.93,False,616.2,117.2,0.4,0.551,0.508,0.091,26,2.843,0.0,3,1.974,0.266,0
holdout_jeddah_like,FULL_DEPLOY,0,1.469,23.23,False,626.3,121.4,0.4,0.678,0.653,0.067,46,0.837,0.442,2,1.244,-0.017,2
holdout_jeddah_like,HOLD,0,1.256,8.59,True,509.0,131.4,0.4,0.796,0.514,0.389,49,0.457,0.695,5,0.299,-0.194,0
holdout_jeddah_like,HARVEST,0,1.029,10.14,False,672.0,151.2,0.4,0.709,0.817,0.094,52,1.342,0.105,6,2.386,-0.06,-1
holdout_jeddah_like,FULL_DEPLOY,1,0.946,18.69,True,328.8,107.8,0.4,0.721,0.95,0.197,44,2.805,0.0,5,1.676,-0.194,2
holdout_jeddah_like,HOLD,0,1.115,2.5,False,656.3,121.1,0.4,0.593,0.587,0.053,18,0.745,0.503,4,1.511,-0.03,0
holdout_jeddah_like,HOLD,1,0.921,24.79,False,479.6,118.2,0.4,0.835,0.827,0.216,50,2.889,0.0,0,2.862,-0.058,0
holdout_jeddah_like,HARVEST,0,1.362,27.0,False,569.4,146.6,0.4,0.887,0.752,0.111,53,0.186,0.876,1,2.928,0.189,-1
holdout_jeddah_like,HOLD,0,1.804,11.48,False,855.2,113.8,0.4,0.861,0.531,0.405,49,1.879,0.0,3,2.829,0.29,0
holdout_jeddah_like,HOLD,0,1.614,0.82,True,477.5,104.3,0.4,0.701,0.915,0.284,51,2.282,0.0,4,2.457,-0.148,0
holdout_jeddah_like,PARTIAL_DEPLOY,1,0.849,21.54,True,657.6,176.7,0.4,0.802,0.623,0.416,45,0.83,0.447,2,2.122,-0.067,1
holdout_jeddah_like,HARVEST,0,1.615,19.06,False,571.1,97.7,0.4,0.703,0.703,0.254,2,2.436,0.0,1,0.362,-0.307,-1
holdout_jeddah_like,HOLD,1,0.945,28.29,True,479.6,117.1,0.4,0.59,0.85,0.162,32,3.293,0.0,2,1.27,0.032,0
holdout_jeddah_like,HOLD,1,0.477,6.33,False,608.8,129.9,0.4,0.767,0.91,0.055,1,1.828,0.0,6,1.306,-0.057,0
holdout_jeddah_like,HARVEST,0,1.984,18.15,True,866.8,99.8,0.4,0.767,0.849,0.201,48,2.153,0.0,0,1.553,-0.173,-1
holdout_jeddah_like,FULL_DEPLOY,1,0.453,-1.72,True,513.6,136.5,0.4,0.774,0.796,0.091,25,2.867,0.0,1,0.325,0.239,2
holdout_jeddah_like,PARTIAL_DEPLOY,0,1.343,22.85,True,403.1,128.6,0.4,0.669,0.765,0.083,3,1.198,0.201,5,2.308,-0.031,1
holdout_jeddah_like,PARTIAL_DEPLOY,0,1.613,14.92,False,502.1,148.1,0.4,0.642,0.559,0.376,8,2.498,0.0,4,1.462,-0.327,1
holdout_jeddah_like,PARTIAL_DEPLOY,0,1.161,-1.51,True,612.3,139.0,0.4,0.782,0.709,0.054,18,0.696,0.536,2,2.782,0.138,1
holdout_jeddah_like,HOLD,0,1.584,6.93,True,573.5,100.2,0.4,0.779,0.918,0.06,46,1.834,0.0,2,2.419,-0.106,0
holdout_jeddah_like,HOLD,0,0.478,29.78,True,542.5,158.0,0.4,0.881,0.586,0.386,41,0.381,0.746,3,1.214,0.024,0
holdout_jeddah_like,FULL_DEPLOY,1,0.692,27.14,True,596.3,121.1,0.4,0.56,0.573,0.083,4,3.185,0.0,6,0.448,0.3,2
holdout_jeddah_like,PARTIAL_DEPLOY,0,0.799,28.3,False,490.3,133.4,0.4,0.781,0.919,0.186,49,3.032,0.0,3,0.48,0.074,1
holdout_jeddah_like,HARVEST,0,0.465,7.09,True,815.3,117.3,0.4,0.602,0.91,0.329,1,1.222,0.185,3,0.909,-0.232,-1
holdout_jeddah_like,PARTIAL_DEPLOY,1,0.497,10.69,False,313.6,100.4,0.4,0.773,0.844,0.211,30,3.043,0.0,3,2.602,0.162,1
holdout_jeddah_like,FULL_DEPLOY,0,1.385,18.39,True,772.9,158.4,0.4,0.568,0.602,0.156,51,1.529,0.0,6,2.223,0.163,2
holdout_jeddah_like,PARTIAL_DEPLOY,1,1.99,6.91,False,649.9,117.2,0.4,0.662,0.74,0.067,20,2.483,0.0,3,2.231,0.02,1
holdout_jeddah_like,PARTIAL_DEPLOY,1,0.835,24.98,False,575.6,143.5,0.4,0.889,0.901,0.194,38,2.542,0.0,2,2.448,0.055,1
holdout_jeddah_like,FULL_DEPLOY,0,1.911,15.16,True,588.7,169.3,0.4,0.695,0.803,0.19,22,1.669,0.0,4,1.783,-0.116,2
holdout_jeddah_like,HOLD,0,0.662,6.82,False,442.8,142.2,0.4,0.794,0.616,0.324,34,3.018,0.0,5,1.367,-0.305,0
holdout_jeddah_like,HOLD,0,1.852,28.39,False,427.8,126.7,0.4,0.637,0.559,0.214,36,1.72,0.0,4,2.349,-0.202,0
holdout_jeddah_like,PARTIAL_DEPLOY,1,0.99,21.49,True,292.8,103.0,0.4,0.639,0.711,0.123,48,2.847,0.0,3,0.395,-0.148,1
